F,0.472,0.658,0.913,1.262,1.796,2.748,5.186,octile,pwv,Tsys
866.000,432.173,614.309,945.019,1614.114,3438.185,12185.673,279299.820,1,0.472,432.173
866.100,534.992,746.165,1129.659,1905.754,4022.039,14172.753,324184.596,2,0.658,746.165
866.200,453.798,642.079,983.969,1675.729,3561.722,12606.578,288815.587,1,0.472,453.798
866.300,423.541,603.186,929.369,1589.279,3388.298,12015.485,275454.670,1,0.472,423.541
866.400,416.272,593.208,915.304,1568.696,3343.314,11875.347,271976.019,1,0.472,416.272
866.500,412.924,589.511,910.133,1558.769,3326.982,11806.238,270722.441,1,0.472,412.924
866.600,411.447,586.977,907.516,1554.664,3315.056,11778.511,269785.638,1,0.472,411.447
866.700,410.672,586.001,905.157,1552.573,3310.937,11764.671,269473.814,1,0.472,410.672
866.800,410.060,585.190,904.998,1550.670,3307.018,11751.038,269473.814,1,0.472,410.060
866.900,409.430,585.017,903.814,1548.751,3306.834,11737.420,269163.183,1,0.472,409.430
867.000,409.333,584.270,903.717,1548.656,3303.012,11737.345,269163.183,1,0.472,409.333
867.100,409.270,584.207,902.654,1548.603,3302.966,11737.307,269163.183,1,0.472,409.270
867.200,408.777,584.173,902.623,1548.579,3302.955,11737.345,269163.183,1,0.472,408.777
867.300,408.770,584.173,902.627,1548.597,3302.989,11737.382,269474.647,1,0.472,408.770
867.400,409.281,584.236,902.700,1548.680,3303.104,11737.571,269474.647,1,0.472,409.281
867.500,408.739,584.151,902.623,1548.614,3303.046,11737.571,269475.481,1,0.472,408.739
867.600,408.732,584.151,902.631,1548.638,3303.092,11751.076,269786.472,1,0.472,408.732
867.700,408.784,584.210,902.700,1548.721,3306.949,11751.265,269787.307,1,0.472,408.784
867.800,408.793,584.227,902.727,1548.769,3307.018,11751.416,270099.494,1,0.472,408.793
867.900,408.761,584.202,902.716,1548.769,3307.052,11751.492,270411.206,1,0.472,408.761
868.000,408.736,584.171,902.673,1548.709,3306.960,11751.341,270099.494,1,0.472,408.736
868.100,408.768,584.210,902.723,1548.780,3307.075,11751.568,270412.043,1,0.472,408.768
868.200,408.809,584.261,903.798,1548.869,3307.202,11765.202,270724.116,1,0.472,408.809
868.300,409.317,584.326,903.880,1550.717,3311.098,11778.928,271037.388,1,0.472,409.317
868.400,409.390,584.408,903.980,1550.842,3311.259,11779.194,271351.862,1,0.472,409.390
868.500,409.487,585.170,905.118,1550.996,3315.217,11792.974,271665.862,1,0.472,409.487
868.600,410.089,585.332,905.300,1552.948,3319.238,11806.885,271980.224,1,0.472,410.089
868.700,410.813,586.918,907.632,1555.033,3323.402,11834.451,272610.043,1,0.472,410.813
868.800,411.653,587.973,909.074,1559.002,3331.480,11862.273,273556.662,1,0.472,411.653
868.900,414.444,591.583,914.176,1567.126,3347.823,11918.152,275141.394,1,0.472,414.444
869.000,425.100,605.318,933.521,1597.846,3409.606,12129.548,279951.797,1,0.472,425.100
869.100,440.723,625.339,961.573,1642.164,3498.333,12432.201,287159.134,1,0.472,440.723
869.200,417.151,595.139,919.263,1575.298,3364.351,11988.344,277057.261,1,0.472,417.151
869.300,413.106,589.891,912.840,1565.139,3343.964,11918.497,275780.244,1,0.472,413.106
869.400,412.926,589.722,911.664,1563.244,3343.872,11918.497,275781.097,1,0.472,412.926
869.500,422.495,601.956,928.761,1591.982,3397.747,12102.031,280278.356,1,0.472,422.495
869.600,411.644,588.066,910.331,1561.220,3339.890,11904.838,276100.226,1,0.472,411.644
869.700,410.899,587.131,908.032,1559.216,3335.891,11891.117,276101.080,1,0.472,410.899
869.800,410.820,587.068,907.985,1559.198,3335.926,11904.876,276101.934,1,0.472,410.820
869.900,410.354,587.074,908.012,1559.258,3336.041,11905.106,276422.289,1,0.472,410.354
870.000,410.858,587.142,909.128,1559.407,3340.064,11919.188,277062.402,1,0.472,410.858
870.100,410.951,587.250,909.260,1561.333,3340.296,11933.248,277703.999,1,0.472,410.951
870.200,411.628,588.146,910.549,1563.399,3344.475,11961.149,278347.083,1,0.472,411.628
870.300,413.866,591.666,914.547,1571.456,3360.800,12017.419,279959.589,1,0.472,413.866
870.400,421.156,601.021,928.690,1592.200,3406.195,12159.554,283541.315,1,0.472,421.156
870.500,412.438,589.862,913.069,1567.521,3356.682,12003.568,279961.320,1,0.472,412.438
870.600,411.651,588.231,910.728,1565.480,3352.628,11989.695,279962.186,1,0.472,411.651
870.700,411.155,588.209,910.728,1565.516,3352.732,11989.965,280286.157,1,0.472,411.155
870.800,411.767,589.038,911.948,1567.521,3356.857,12017.922,280935.225,1,0.472,411.767
870.900,411.117,588.206,910.774,1565.629,3356.775,12017.961,281260.323,1,0.472,411.117
871.000,411.112,588.217,910.809,1565.707,3356.915,12018.270,281586.669,1,0.472,411.112
871.100,411.135,588.257,911.894,1567.575,3357.101,12032.370,282238.751,1,0.472,411.135
871.200,411.169,588.308,911.976,1567.695,3361.091,12046.526,282565.359,1,0.472,411.169
871.300,411.210,588.368,912.061,1567.821,3361.290,12046.914,283219.709,1,0.472,411.210
871.400,411.714,589.092,912.159,1569.721,3365.320,12061.087,283548.330,1,0.472,411.714
871.500,411.773,589.172,913.284,1569.871,3369.355,12075.315,284204.958,1,0.472,411.773
871.600,411.869,589.288,913.432,1571.828,3369.635,12089.599,284863.109,1,0.472,411.869
871.700,412.592,590.233,914.777,1573.974,3377.744,12117.985,285522.785,1,0.472,412.592
871.800,412.442,590.099,914.664,1573.896,3377.732,12118.102,285854.080,1,0.472,412.442
871.900,411.984,590.119,914.714,1573.992,3377.896,12132.320,286516.052,1,0.472,411.984
872.000,412.000,590.156,914.781,1574.100,3378.095,12146.594,287179.559,1,0.472,412.000
872.100,412.502,590.218,914.874,1576.008,3382.133,12160.923,287512.778,1,0.472,412.502
872.200,412.549,590.287,915.995,1576.152,3386.200,12175.270,288178.595,1,0.472,412.549
872.300,412.601,590.358,916.100,1576.303,3386.435,12189.634,288845.955,1,0.472,412.601
872.400,412.656,591.093,916.206,1578.232,3390.507,12190.066,289514.861,1,0.472,412.656
872.500,412.711,591.170,917.339,1578.388,3394.596,12204.486,290185.318,1,0.472,412.711
872.600,412.767,591.250,917.453,1580.326,3394.843,12218.885,290522.027,1,0.472,412.767
872.700,413.285,591.330,917.566,1580.488,3398.937,12233.339,291194.818,1,0.472,413.285
872.800,413.356,592.080,918.717,1582.440,3403.059,12261.827,291869.169,1,0.472,413.356
872.900,413.408,592.157,918.823,1582.597,3403.307,12276.333,292545.082,1,0.472,413.408
873.000,413.465,592.234,918.936,1584.540,3407.411,12290.856,293222.562,1,0.472,413.465
873.100,413.526,592.320,920.081,1584.709,3411.532,12305.397,293902.521,1,0.472,413.526
873.200,414.050,593.068,920.203,1586.660,3411.804,12319.994,294583.147,1,0.472,414.050
873.300,414.116,593.157,921.357,1586.836,3415.942,12334.569,295265.350,1,0.472,414.116
873.400,414.184,593.249,921.483,1588.802,3420.086,12349.201,295949.135,1,0.472,414.184
873.500,414.257,594.007,921.616,1588.989,3424.246,12363.851,296634.504,1,0.472,414.257
873.600,414.818,594.133,922.808,1590.994,3424.554,12378.557,297322.381,1,0.472,414.818
873.700,414.880,594.219,922.929,1591.170,3428.708,12393.242,298354.884,1,0.472,414.880
873.800,414.987,595.013,924.134,1593.184,3432.926,12422.184,299046.754,1,0.472,414.987
873.900,415.615,595.868,925.400,1595.267,3437.209,12437.040,299739.302,1,0.472,415.615
874.000,417.088,597.780,928.106,1601.374,3449.779,12481.034,301476.772,1,0.472,417.088
874.100,418.672,599.808,931.971,1605.808,3462.503,12539.601,302873.814,1,0.472,418.672
874.200,416.353,596.888,926.903,1599.502,3449.874,12495.801,302176.820,1,0.472,416.353
874.300,415.824,596.181,926.896,1599.545,3450.006,12510.464,302876.623,1,0.472,415.824
874.400,416.317,596.899,926.986,1599.691,3454.166,12525.265,303578.048,1,0.472,416.317
874.500,416.374,596.983,928.145,1601.672,3454.441,12540.165,304281.098,1,0.472,416.374
874.600,416.440,597.075,928.275,1603.663,3458.655,12555.042,304986.721,1,0.472,416.440
874.700,416.518,597.181,928.421,1603.864,3462.886,12569.977,306045.861,1,0.472,416.518
874.800,416.604,597.958,929.613,1605.881,3467.135,12599.375,306755.580,1,0.472,416.604
874.900,417.164,598.082,929.775,1606.108,3471.400,12614.403,307820.867,1,0.472,417.164
875.000,417.273,598.887,930.997,1608.152,3475.683,12629.450,308534.705,1,0.472,417.273
875.100,417.872,599.051,932.244,1610.230,3480.007,12659.028,309607.133,1,0.472,417.872
875.200,418.058,599.934,933.544,1612.372,3484.397,12688.757,310324.157,1,0.472,418.058
875.300,418.811,600.923,934.956,1616.437,3492.867,12718.719,311762.230,1,0.472,418.811
875.400,420.881,603.643,938.865,1622.760,3505.787,12763.838,313569.446,1,0.472,420.881
875.500,431.128,616.872,957.565,1652.615,3570.393,13005.096,319420.525,1,0.472,431.128
875.600,425.911,610.197,948.201,1637.735,3540.222,12899.331,317582.507,1,0.472,425.911
875.700,420.895,603.739,939.083,1624.980,3514.455,12823.902,315755.073,1,0.472,420.895
875.800,420.092,602.755,937.748,1621.091,3510.318,12809.281,316120.498,1,0.472,420.092
875.900,419.545,602.032,937.736,1621.140,3510.476,12824.356,316853.597,1,0.472,419.545
876.000,419.555,602.737,937.812,1623.105,3514.698,12839.571,317587.416,1,0.472,419.555
876.100,419.603,602.815,937.935,1623.284,3518.986,12854.846,318323.919,1,0.472,419.603
876.200,419.672,602.914,939.123,1625.319,3523.303,12870.181,319429.412,1,0.472,419.672
876.300,420.221,603.029,939.282,1627.376,3523.656,12900.325,320170.190,1,0.472,420.221
876.400,420.315,603.826,940.504,1627.610,3528.003,12915.756,321283.093,1,0.472,420.315
876.500,420.421,603.962,940.687,1629.695,3532.380,12946.008,322399.867,1,0.472,420.421
876.600,421.015,604.791,941.943,1631.806,3536.787,12961.535,323520.525,1,0.472,421.015
876.700,421.224,605.709,943.288,1634.007,3545.312,12992.061,324645.082,1,0.472,421.224
876.800,421.718,605.764,943.391,1634.175,3549.624,13007.518,325396.959,1,0.472,421.718
876.900,421.844,605.923,944.650,1636.292,3554.065,13038.070,326528.043,1,0.472,421.844
877.000,421.996,606.784,945.943,1638.443,3558.536,13068.693,327663.062,1,0.472,421.996
877.100,422.668,607.699,947.289,1640.647,3563.074,13099.473,328802.028,1,0.472,422.668
877.200,424.174,609.660,950.080,1646.957,3576.143,13145.864,330708.096,1,0.472,424.174
877.300,423.452,608.758,948.830,1644.975,3576.106,13146.075,331091.862,1,0.472,423.452
877.400,424.059,608.926,950.112,1647.125,3580.592,13176.953,332242.756,1,0.472,424.059
877.500,424.248,609.829,951.452,1649.328,3585.158,13207.989,333398.684,1,0.472,424.248
877.600,424.937,610.763,952.822,1651.571,3593.824,13239.141,334943.769,1,0.472,424.937
877.700,425.634,611.703,954.202,1655.690,3598.432,13270.367,336108.062,1,0.472,425.634
877.800,426.365,612.680,955.620,1657.985,3607.180,13301.752,337665.712,1,0.472,426.365
877.900,427.131,613.694,957.076,1660.321,3616.000,13333.212,338840.521,1,0.472,427.131
878.000,427.929,615.423,959.636,1664.563,3624.866,13380.134,340410.843,1,0.472,427.929
878.100,429.253,616.520,961.183,1668.872,3633.816,13411.909,341989.505,1,0.472,429.253
878.200,430.159,618.366,963.862,1673.255,3642.851,13459.238,343971.013,1,0.472,430.159
878.300,431.637,620.308,967.732,1679.639,3656.163,13522.288,345566.197,1,0.472,431.637
878.400,434.470,624.041,972.021,1688.364,3678.306,13601.757,348373.450,1,0.472,434.470
878.500,432.918,621.395,969.316,1684.088,3669.587,13586.026,348375.603,1,0.472,432.918
878.600,431.586,620.358,967.927,1681.948,3665.292,13570.618,348779.886,1,0.472,431.586
878.700,430.925,619.517,966.740,1680.019,3665.367,13586.549,349587.701,1,0.472,430.925
878.800,430.178,618.589,965.464,1677.998,3665.355,13586.810,350398.470,1,0.472,430.178
878.900,429.537,618.457,965.379,1677.979,3665.456,13602.760,351210.036,1,0.472,429.537
879.000,429.423,617.686,965.343,1678.017,3665.620,13603.284,352024.571,1,0.472,429.423
879.100,428.860,617.636,965.343,1678.087,3665.822,13619.384,353247.189,1,0.472,428.860
879.200,428.802,617.613,965.367,1680.076,3670.218,13651.160,354066.452,1,0.472,428.802
879.300,428.772,617.616,965.424,1680.210,3674.658,13667.405,355297.265,1,0.472,428.772
879.400,428.765,617.645,965.505,1680.375,3674.962,13683.713,356532.360,1,0.472,428.765
879.500,428.860,617.777,966.772,1682.538,3683.719,13715.861,357771.751,1,0.472,428.860
879.600,428.786,617.739,966.785,1682.621,3683.947,13732.139,359015.454,1,0.472,428.786
879.700,428.811,617.801,966.902,1684.718,3688.480,13748.568,360263.483,1,0.472,428.811
879.800,428.853,617.883,967.037,1684.934,3693.031,13780.825,361515.853,1,0.472,428.853
879.900,428.900,618.654,968.261,1687.059,3697.600,13813.157,362772.580,1,0.472,428.900
880.000,428.958,618.751,968.416,1689.193,3702.188,13829.772,364034.804,1,0.472,428.958
880.100,429.507,618.863,969.666,1691.355,3706.794,13862.264,365721.970,1,0.472,429.507
880.200,429.588,619.673,969.846,1691.623,3711.432,13894.833,366993.328,1,0.472,429.588
880.300,429.679,619.806,971.123,1693.801,3716.075,13927.523,368269.109,1,0.472,429.679
880.400,429.782,620.638,971.322,1696.001,3724.969,13944.322,369977.057,1,0.472,429.782
880.500,430.374,620.795,972.626,1698.217,3729.668,13977.173,371263.217,1,0.472,430.374
880.600,430.511,621.667,973.955,1700.467,3734.411,14010.148,372983.908,1,0.472,430.511
880.700,431.181,622.593,975.344,1702.772,3743.452,14059.328,374713.736,1,0.472,431.181
880.800,431.966,623.639,976.857,1707.134,3752.657,14092.723,376451.592,1,0.472,431.966
880.900,436.459,629.495,986.314,1722.578,3784.813,14225.324,380826.893,1,0.472,436.459
881.000,433.487,625.679,980.925,1713.897,3771.083,14192.114,380388.963,1,0.472,433.487
881.100,432.709,624.722,979.615,1711.835,3771.083,14192.477,381271.217,1,0.472,432.709
881.200,432.746,624.802,980.855,1713.994,3775.775,14225.826,382596.666,1,0.472,432.746
881.300,433.347,625.662,981.082,1716.252,3780.551,14259.344,384371.106,1,0.472,433.347
881.400,433.503,626.558,982.447,1718.546,3785.397,14293.033,386152.588,1,0.472,433.503
881.500,434.152,626.772,983.826,1720.862,3794.549,14326.847,387943.531,1,0.472,434.152
881.600,434.348,627.714,985.241,1725.159,3803.763,14377.191,389741.581,1,0.472,434.348
881.700,435.057,628.684,986.682,1727.548,3808.718,14411.252,392001.178,1,0.472,435.057
881.800,435.796,629.692,989.268,1731.921,3818.044,14461.986,393819.264,1,0.472,435.796
881.900,436.577,630.737,990.794,1734.398,3831.788,14512.946,396102.517,1,0.472,436.577
882.000,437.897,632.544,993.486,1738.892,3841.289,14564.226,398399.016,1,0.472,437.897
882.100,438.806,634.428,996.264,1745.445,3855.262,14615.735,400708.838,1,0.472,438.806
882.200,440.795,636.423,999.155,1750.158,3869.406,14684.370,403497.323,1,0.472,440.795
882.300,442.449,639.285,1003.333,1759.008,3883.787,14753.564,406306.480,1,0.472,442.449
882.400,445.326,643.109,1008.892,1768.148,3907.341,14857.352,409607.519,1,0.472,445.326
882.500,449.086,648.052,1017.147,1781.746,3935.943,14979.542,413889.348,1,0.472,449.086
882.600,455.052,655.893,1028.456,1802.254,3983.558,15155.631,419668.637,1,0.472,455.052
882.700,465.483,669.607,1048.268,1834.715,4051.637,15423.671,427993.245,1,0.472,465.483
882.800,485.441,695.775,1085.964,1896.370,4185.597,15935.948,443084.891,1,0.472,485.441
882.900,533.447,759.369,1177.426,2045.813,4498.977,17111.302,476531.096,1,0.472,533.447
883.000,750.350,1042.545,1585.128,2710.216,5896.222,22265.653,620091.927,2,0.658,1042.545
883.100,841.542,1160.248,1753.843,2988.148,6478.108,24438.386,681692.569,2,0.658,1160.248
883.200,545.503,775.231,1202.982,2087.810,4597.614,17516.001,491066.601,1,0.472,545.503
883.300,491.102,704.161,1099.531,1921.059,4252.187,16237.946,456608.091,1,0.472,491.102
883.400,469.563,676.711,1060.102,1858.731,4116.619,15771.519,444640.479,1,0.472,469.563
883.500,459.622,663.021,1041.553,1828.442,4057.579,15552.777,439538.324,1,0.472,459.622
883.600,454.518,656.347,1031.929,1814.680,4028.668,15462.792,438020.891,1,0.472,454.518
883.700,450.168,651.397,1024.904,1803.272,4009.295,15391.239,437517.146,1,0.472,450.168
883.800,447.962,648.554,1021.993,1796.657,3999.814,15373.575,438026.302,1,0.472,447.962
883.900,446.531,646.716,1019.379,1794.395,3995.212,15373.968,439042.326,1,0.472,446.531
884.000,445.764,645.774,1018.082,1792.330,3995.348,15392.174,440568.743,1,0.472,445.764
884.100,445.111,644.946,1018.048,1792.397,3995.622,15410.598,442101.835,1,0.472,445.111
884.200,445.040,644.925,1018.103,1794.590,4000.525,15446.821,444152.436,1,0.472,445.040
884.300,444.517,644.949,1018.205,1794.805,4005.503,15483.229,446211.176,1,0.472,444.517
884.400,444.536,645.022,1018.357,1797.101,4010.541,15519.773,448280.849,1,0.472,444.536
884.500,444.595,645.856,1019.692,1797.423,4015.641,15556.453,450880.060,1,0.472,444.595
884.600,445.176,645.999,1019.917,1799.797,4025.352,15593.320,453494.350,1,0.472,445.176
884.700,445.361,646.965,1021.393,1804.317,4035.197,15648.285,456125.216,1,0.472,445.361
884.800,446.006,647.171,1022.830,1806.773,4040.438,15703.395,458769.937,1,0.472,446.006
884.900,446.095,648.041,1024.209,1809.172,4050.223,15740.611,460897.895,1,0.472,446.095
885.000,446.784,649.016,1025.696,1813.730,4060.142,15796.148,464105.497,1,0.472,446.784
885.100,447.620,650.145,1028.496,1818.461,4070.281,15870.250,467336.879,1,0.472,447.620
885.200,449.843,653.122,1032.862,1825.687,4094.815,15963.484,471134.075,1,0.472,449.843
885.300,458.244,664.159,1048.811,1853.955,4154.878,16208.133,479924.624,1,0.472,458.244
885.400,457.612,664.091,1048.829,1854.093,4159.977,16246.239,482150.762,1,0.472,457.612
885.500,452.966,658.093,1040.274,1842.206,4135.051,16170.890,481042.346,1,0.472,452.966
885.600,451.470,656.186,1038.746,1837.810,4130.320,16171.354,482714.872,1,0.472,451.470
885.700,451.590,657.102,1040.188,1842.371,4140.380,16228.365,486075.897,1,0.472,451.590
885.800,453.040,658.351,1043.135,1847.307,4155.572,16304.712,489458.825,1,0.472,453.040
885.900,453.807,660.149,1044.735,1852.056,4165.878,16362.405,492866.832,1,0.472,453.807
886.000,456.013,662.390,1049.136,1861.473,4186.224,16458.543,497445.243,1,0.472,456.013
886.100,459.208,667.342,1057.583,1873.567,4216.773,16593.909,503227.755,1,0.472,459.208
886.200,466.004,676.354,1070.743,1897.489,4272.921,16827.953,511435.803,1,0.472,466.004
886.300,482.889,698.667,1103.232,1951.297,4392.913,17305.871,527638.584,1,0.472,482.889
886.400,563.383,805.208,1257.553,2208.359,4942.045,19423.430,593611.924,1,0.472,563.383
886.500,575.086,820.617,1281.310,2247.702,5031.840,19789.311,606086.256,1,0.472,575.086
886.600,494.853,715.371,1127.734,1996.490,4495.142,17777.436,546885.192,1,0.472,494.853
886.700,509.188,734.123,1156.026,2043.132,4599.666,18197.894,561613.348,1,0.472,509.188
886.800,484.067,702.006,1109.716,1966.874,4441.866,17613.523,545003.663,1,0.472,484.067
886.900,472.427,686.727,1088.803,1932.423,4373.072,17369.224,539372.871,1,0.472,472.427
887.000,472.405,686.778,1088.959,1934.915,4378.648,17410.460,543126.935,1,0.472,472.405
887.100,480.121,697.034,1103.963,1962.072,4442.273,17676.599,553261.517,1,0.472,480.121
887.200,512.371,740.353,1166.997,2066.705,4672.455,18585.744,583455.713,1,0.472,512.371
887.300,715.930,1007.832,1555.936,2709.796,6052.476,23959.257,753115.610,2,0.658,1007.832
887.400,498.505,722.240,1142.147,2028.068,4594.974,18349.793,580106.105,1,0.472,498.505
887.500,479.580,697.332,1107.184,1970.153,4475.335,17906.762,568175.511,1,0.472,479.580
